"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 09, 2020","55.83","54.37","57.58","54.01","31.86M","-1.83%"
"Mar 06, 2020","56.87","55.29","57.21","55.09","22.51M","-0.51%"
"Mar 05, 2020","57.16","56.87","57.52","56.49","21.25M","-1.65%"
"Mar 04, 2020","58.12","56.61","58.25","56.11","17.63M","4.34%"
"Mar 03, 2020","55.70","57.21","58.05","55.22","27.50M","-2.83%"
"Mar 02, 2020","57.32","55.16","57.54","54.88","30.74M","5.83%"
"Feb 28, 2020","54.16","53.74","54.18","52.18","45.88M","-1.63%"
"Feb 27, 2020","55.06","56.78","57.38","55.03","25.91M","-3.64%"
"Feb 26, 2020","57.14","57.38","57.87","56.90","16.80M","0.04%"
"Feb 25, 2020","57.12","58.04","58.40","56.86","19.38M","-1.50%"
"Feb 24, 2020","57.99","58.17","58.69","57.98","18.52M","-0.36%"
"Feb 21, 2020","58.20","57.91","58.25","57.80","15.70M","0.19%"
"Feb 20, 2020","58.09","58.09","58.36","57.94","16.75M","-0.22%"
"Feb 19, 2020","58.22","58.13","58.58","57.76","13.64M","0.54%"
"Feb 18, 2020","57.91","58.76","58.76","57.81","12.43M","-1.03%"
"Feb 14, 2020","58.51","58.70","58.81","58.28","9.14M","-0.24%"
"Feb 13, 2020","58.65","58.37","58.83","57.95","19.46M","0.72%"
"Feb 12, 2020","58.23","58.58","58.86","58.12","20.94M","-0.78%"
"Feb 11, 2020","58.69","60.19","60.35","58.26","22.49M","-2.57%"
"Feb 10, 2020","60.24","59.93","60.24","59.77","8.27M","0.50%"
"Feb 07, 2020","59.94","59.66","60.15","59.54","9.42M","0.84%"
"Feb 06, 2020","59.44","59.20","59.67","59.06","10.28M","0.52%"
"Feb 05, 2020","59.13","58.53","59.19","58.42","10.27M","1.44%"
"Feb 04, 2020","58.29","58.07","58.57","57.65","13.92M","0.41%"
"Feb 03, 2020","58.05","59.61","59.68","58.01","15.57M","-2.34%"
"Jan 31, 2020","59.44","59.34","60.05","59.11","14.28M","0.13%"
"Jan 30, 2020","59.36","58.70","59.39","58.34","16.72M","-0.29%"
"Jan 29, 2020","59.53","60.85","60.92","59.44","13.42M","-1.93%"
"Jan 28, 2020","60.70","59.98","61.00","59.87","15.37M","1.32%"
"Jan 27, 2020","59.91","59.84","60.36","59.62","11.48M","-0.61%"
"Jan 24, 2020","60.28","60.50","60.66","60.11","10.18M","-0.38%"
